TIME	X:1	R:1	Y:1	noise:1
49.7	0.04473902	0.02752917	0.09788148	0.00140612
49.8	0.04473902	0.02752917	0.09788148	0.0013655
49.9	0.04473902	0.02752917	0.09788148	0.00139405
50	0.04473902	0.02752917	0.09788148	0.00132407
50.1	0.04473902	0.02752917	0.09788148	0.00138386
50.2	0.04473902	0.02752917	0.09788148	0.00142364
50.3	0.04473902	0.02752917	0.09788148	0.00133001
50.4	0.04473902	0.02752917	0.09788148	0.00143115
50.5	0.04473902	0.02752917	0.09788148	0.00138032
50.6	0.04473902	0.02752917	0.09788148	0.00140742
50.7	0.04473902	0.02752917	0.09788148	0.00138087
50.8	0.04473902	0.02752917	0.09788148	0.00138874
50.9	0.04473902	0.02752917	0.09788148	0.00138184
51	0.04473902	0.02752917	0.09788148	0.00137896
51.1	0.04473901	0.02752917	0.09788148	0.00137505
51.2	0.04473901	0.02752917	0.09788148	0.00133152
51.3	0.04473901	0.02752917	0.09788148	0.00142573
51.4	0.04473901	0.02752917	0.09788148	0.00141276
51.5	0.04473901	0.02752917	0.09788148	0.00140538
51.6	0.04473901	0.02752917	0.09788148	0.00136479
51.7	0.04473901	0.02752917	0.09788148	0.00132893
51.8	0.04473901	0.02752917	0.09788148	0.00139957
51.9	0.04473901	0.02752917	0.09788148	0.00134425
52	0.04473901	0.02752917	0.09788148	0.00134931
52.1	0.04473901	0.02752917	0.09788148	0.00139717
52.2	0.04473901	0.02752917	0.09788148	0.00137402
52.3	0.04473901	0.02752917	0.09788148	0.0014034
52.4	0.04473901	0.02752917	0.09788148	0.00139034
52.5	0.04473901	0.02752917	0.09788148	0.00134237
52.6	0.04473901	0.02752917	0.09788148	0.00134163
52.7	0.04473901	0.02752917	0.09788148	0.00134414
52.8	0.04473901	0.02752917	0.09788148	0.00139749
52.9	0.04473901	0.02752917	0.09788148	0.00141225
53	0.04473901	0.02752917	0.09788148	0.00142333
53.1	0.04473901	0.02752917	0.09788148	0.00142008
53.2	0.04473901	0.02752917	0.09788148	0.00142514
53.3	0.04473901	0.02752917	0.09788148	0.00141597
53.4	0.04473901	0.02752917	0.09788148	0.00139436
53.5	0.04473901	0.02752917	0.09788148	0.00139619
53.6	0.04473901	0.02752917	0.09788148	0.00133179
53.7	0.04473901	0.02752917	0.09788148	0.00137692
53.8	0.04473901	0.02752917	0.09788148	0.00138517
53.9	0.04473901	0.02752917	0.09788148	0.00133803
54	0.04473901	0.02752917	0.09788148	0.00136698
54.1	0.04473901	0.02752917	0.09788148	0.00136431
54.2	0.04473902	0.02752917	0.09788148	0.00137847
54.3	0.04473902	0.02752917	0.09788148	0.0013293
54.4	0.04473902	0.02752917	0.09788148	0.00137694
54.5	0.04473902	0.02752917	0.09788148	0.00135648
54.6	0.04473902	0.02752917	0.09788148	0.00137308
54.7	0.04473902	0.02752917	0.09788148	0.00142994
54.8	0.04473902	0.02752917	0.09788148	0.00132773
54.9	0.04473902	0.02752917	0.09788148	0.00132655
55	0.04473902	0.02752917	0.09788148	0.00133913
55.1	0.04473902	0.02752917	0.09788148	0.00134008
55.2	0.04473902	0.02752917	0.09788148	0.00133043
55.3	0.04473902	0.02752917	0.09788148	0.00137738
55.4	0.04473902	0.02752917	0.09788148	0.00141736
55.5	0.04473902	0.02752917	0.09788148	0.00137233
55.6	0.04473902	0.02752917	0.09788148	0.00141476
55.7	0.04473902	0.02752917	0.09788148	0.00132444
55.8	0.04473902	0.02752917	0.09788148	0.00141059
55.9	0.04473902	0.02752917	0.09788148	0.00138738
56	0.04473902	0.02752917	0.09788148	0.00132146
56.1	0.04473902	0.02752917	0.09788148	0.00138743
56.2	0.04473902	0.02752917	0.09788148	0.00135412
56.3	0.04473902	0.02752917	0.09788148	0.00133694
56.4	0.04473902	0.02752917	0.09788148	0.00135519
56.5	0.04473901	0.02752917	0.09788148	0.00140903
56.6	0.04473901	0.02752917	0.09788148	0.0013226
56.7	0.04473901	0.02752917	0.09788148	0.00132872
56.8	0.04473901	0.02752917	0.09788148	0.00143072
56.9	0.04473901	0.02752917	0.09788148	0.00132543
57	0.04473901	0.02752917	0.09788148	0.00139354
57.1	0.04473901	0.02752917	0.09788148	0.00141548
57.2	0.04473901	0.02752917	0.09788148	0.0013392
57.3	0.04473901	0.02752917	0.09788148	0.0014067
57.4	0.04473901	0.02752917	0.09788148	0.00134736
57.5	0.04473901	0.02752917	0.09788148	0.00140001
57.6	0.04473901	0.02752917	0.09788148	0.00139834
57.7	0.04473901	0.02752917	0.09788148	0.00143078
57.8	0.04473901	0.02752917	0.09788148	0.00139
57.9	0.04473901	0.02752917	0.09788148	0.00135643
58	0.04473901	0.02752917	0.09788148	0.00133597
58.1	0.04473901	0.02752917	0.09788148	0.001339
58.2	0.04473901	0.02752917	0.09788148	0.00136026
58.3	0.04473901	0.02752917	0.09788148	0.00141649
58.4	0.04473901	0.02752917	0.09788148	0.0013848
58.5	0.04473901	0.02752917	0.09788148	0.00133029
58.6	0.04473901	0.02752917	0.09788148	0.00139598
58.7	0.04473901	0.02752917	0.09788148	0.00142775
58.8	0.04473901	0.02752917	0.09788148	0.00136727
58.9	0.04473901	0.02752917	0.09788148	0.00141812
59	0.04473901	0.02752917	0.09788148	0.00134723
59.1	0.04473901	0.02752917	0.09788148	0.00142523
59.2	0.04473901	0.02752917	0.09788148	0.00138492
59.3	0.04473901	0.02752917	0.09788148	0.0014099
59.4	0.04473901	0.02752917	0.09788148	0.00135619
59.5	0.04473901	0.02752917	0.09788148	0.00137871
59.6	0.04473901	0.02752917	0.09788148	0.00133583
59.7	0.04473901	0.02752917	0.09788148	0.0013595
59.8	0.04473901	0.02752917	0.09788148	0.00136928
59.9	0.04473901	0.02752917	0.09788148	0.00132515
60	0.04473902	0.02752917	0.09788148	0.00137305
60.1	0.04473902	0.02752917	0.09788148	0.00134572
60.2	0.04473902	0.02752917	0.09788148	0.00136388
60.3	0.04473902	0.02752917	0.09788148	0.00140464
60.4	0.04473902	0.02752917	0.09788148	0.00133599
60.5	0.04473902	0.02752917	0.09788148	0.00135951
60.6	0.04473902	0.02752917	0.09788148	0.00137249
60.7	0.04473902	0.02752917	0.09788148	0.00140911
60.8	0.04473902	0.02752917	0.09788148	0.00140098
60.9	0.04473902	0.02752917	0.09788148	0.00134418
61	0.04473902	0.02752917	0.09788148	0.00142134
61.1	0.04473902	0.02752917	0.09788148	0.00137199
61.2	0.04473902	0.02752917	0.09788148	0.00133057
61.3	0.04473902	0.02752917	0.09788148	0.00134904
61.4	0.04473902	0.02752917	0.09788148	0.00134369
61.5	0.04473902	0.02752917	0.09788148	0.0013584
61.6	0.04473901	0.02752917	0.09788148	0.00139712
61.7	0.04473901	0.02752917	0.09788148	0.00135045
61.8	0.04473901	0.02752917	0.09788148	0.00138162
61.9	0.04473901	0.02752917	0.09788148	0.00137968
62	0.04473901	0.02752917	0.09788148	0.00136075
62.1	0.04473901	0.02752917	0.09788148	0.00142178
62.2	0.04473901	0.02752917	0.09788148	0.00137317
62.3	0.04473901	0.02752917	0.09788148	0.0013411
62.4	0.04473901	0.02752917	0.09788148	0.00134964
62.5	0.04473901	0.02752917	0.09788148	0.00139563
62.6	0.04473901	0.02752917	0.09788148	0.00137179
62.7	0.04473901	0.02752917	0.09788148	0.00140902
62.8	0.04473901	0.02752917	0.09788148	0.00140054
62.9	0.04473901	0.02752917	0.09788148	0.00134239
63	0.04473901	0.02752917	0.09788148	0.0013368
63.1	0.04473901	0.02752917	0.09788148	0.00136527
63.2	0.04473901	0.02752917	0.09788148	0.00136731
63.3	0.04473901	0.02752917	0.09788148	0.00133935
63.4	0.04473901	0.02752917	0.09788148	0.00133485
63.5	0.04473901	0.02752917	0.09788148	0.00142415
63.6	0.04473901	0.02752917	0.09788148	0.00132473
63.7	0.04473901	0.02752917	0.09788148	0.00135657
63.8	0.04473901	0.02752917	0.09788148	0.00140862
63.9	0.04473901	0.02752917	0.09788148	0.00139358
64	0.04473901	0.02752917	0.09788148	0.001359
64.1	0.04473901	0.02752917	0.09788148	0.00139283
64.2	0.04473901	0.02752917	0.09788148	0.00132802
64.3	0.04473901	0.02752917	0.09788148	0.00142448
64.4	0.04473901	0.02752917	0.09788148	0.00133014
64.5	0.04473901	0.02752917	0.09788148	0.00141976
64.6	0.04473901	0.02752917	0.09788148	0.00133735
64.7	0.04473901	0.02752917	0.09788148	0.00137127
64.8	0.04473901	0.02752917	0.09788148	0.00132684
64.9	0.04473901	0.02752917	0.09788148	0.00143096
65	0.04473901	0.02752917	0.09788148	0.0013297
65.1	0.04473901	0.02752917	0.09788148	0.00132377
65.2	0.04473901	0.02752917	0.09788148	0.00136372
65.3	0.04473901	0.02752917	0.09788148	0.00137743
65.4	0.04473901	0.02752917	0.09788148	0.00136458
65.5	0.04473901	0.02752917	0.09788148	0.00136976
65.6	0.04473901	0.02752917	0.09788148	0.00141579
65.7	0.04473901	0.02752917	0.09788148	0.00137298
65.8	0.04473901	0.02752917	0.09788148	0.00134452
65.9	0.04473901	0.02752917	0.09788148	0.00135663
66	0.04473901	0.02752917	0.09788148	0.0014025
66.1	0.04473901	0.02752917	0.09788148	0.00137033
66.2	0.04473901	0.02752917	0.09788148	0.00137927
66.3	0.04473901	0.02752917	0.09788148	0.00139171
66.4	0.04473901	0.02752917	0.09788148	0.00141006
66.5	0.04473901	0.02752917	0.09788148	0.00142693
66.6	0.04473901	0.02752917	0.09788148	0.00133982
66.7	0.04473901	0.02752917	0.09788148	0.00138827
66.8	0.04473901	0.02752917	0.09788148	0.00139178
66.9	0.04473901	0.02752917	0.09788148	0.00133785
67	0.04473901	0.02752917	0.09788148	0.00132846
67.1	0.04473901	0.02752917	0.09788148	0.00138484
67.2	0.04473901	0.02752917	0.09788148	0.00142381
67.3	0.04473901	0.02752917	0.09788148	0.00135771
67.4	0.04473901	0.02752917	0.09788148	0.0013764
67.5	0.04473901	0.02752917	0.09788148	0.00138325
67.6	0.04473901	0.02752917	0.09788148	0.00140384
67.7	0.04473901	0.02752917	0.09788148	0.00140792
67.8	0.04473901	0.02752917	0.09788148	0.00135691
67.9	0.04473901	0.02752917	0.09788148	0.00133958
68	0.04473901	0.02752917	0.09788148	0.00142204
68.1	0.04473901	0.02752917	0.09788148	0.00134122
68.2	0.04473901	0.02752917	0.09788148	0.0013527
68.3	0.04473901	0.02752917	0.09788148	0.00138969
68.4	0.04473901	0.02752917	0.09788148	0.00143075
68.5	0.04473901	0.02752917	0.09788148	0.00138118
68.6	0.04473901	0.02752917	0.09788148	0.00135021
68.7	0.04473901	0.02752917	0.09788148	0.00137814
68.8	0.04473901	0.02752917	0.09788148	0.0014074
68.9	0.04473901	0.02752917	0.09788148	0.00137291
69	0.04473901	0.02752917	0.09788148	0.00141808
69.1	0.04473901	0.02752917	0.09788148	0.00136742
69.2	0.04473901	0.02752917	0.09788148	0.00142579
69.3	0.04473901	0.02752917	0.09788148	0.00132601
69.4	0.04473901	0.02752917	0.09788148	0.00140116
69.5	0.04473901	0.02752917	0.09788148	0.00142279
69.6	0.04473901	0.02752917	0.09788148	0.00139373
69.7	0.04473901	0.02752917	0.09788148	0.00136069
69.8	0.04473901	0.02752917	0.09788148	0.00139359
69.9	0.04473901	0.02752917	0.09788148	0.00142522
70	0.04473901	0.02752917	0.09788148	0.00135908
70.1	0.04473901	0.02752917	0.09788148	0.00141367
70.2	0.04473901	0.02752917	0.09788148	0.00141104
70.3	0.04473901	0.02752917	0.09788148	0.00135117
70.4	0.04473901	0.02752917	0.09788148	0.00139766
70.5	0.04473901	0.02752917	0.09788148	0.00135475
70.6	0.04473901	0.02752917	0.09788148	0.00139001
70.7	0.04473901	0.02752917	0.09788148	0.00141513
70.8	0.04473901	0.02752917	0.09788148	0.00139185
70.9	0.04473901	0.02752917	0.09788148	0.00138121
71	0.04473901	0.02752917	0.09788148	0.00134843
71.1	0.04473901	0.02752917	0.09788148	0.00137624
71.2	0.04473901	0.02752917	0.09788148	0.00143097
71.3	0.04473901	0.02752917	0.09788148	0.00134512
71.4	0.04473901	0.02752917	0.09788148	0.00133437
71.5	0.04473901	0.02752917	0.09788148	0.00138415
71.6	0.04473901	0.02752917	0.09788148	0.00136836
71.7	0.04473901	0.02752917	0.09788148	0.00140819
71.8	0.04473901	0.02752917	0.09788148	0.00137934
71.9	0.04473901	0.02752917	0.09788148	0.00137837
72	0.04473901	0.02752917	0.09788148	0.00140526
72.1	0.04473901	0.02752917	0.09788148	0.00141455
72.2	0.04473901	0.02752917	0.09788148	0.00143097
72.3	0.04473901	0.02752917	0.09788148	0.0014137
72.4	0.04473901	0.02752917	0.09788148	0.00137114
72.5	0.04473901	0.02752917	0.09788148	0.00135139
72.6	0.04473901	0.02752917	0.09788148	0.00132604
72.7	0.04473901	0.02752917	0.09788148	0.00132578
72.8	0.04473901	0.02752917	0.09788148	0.00141736
72.9	0.04473901	0.02752917	0.09788148	0.00138026
73	0.04473901	0.02752917	0.09788148	0.0013625
73.1	0.04473901	0.02752917	0.09788148	0.00135869
73.2	0.04473901	0.02752917	0.09788148	0.00141939
73.3	0.04473901	0.02752917	0.09788148	0.00137249
73.4	0.04473901	0.02752917	0.09788148	0.00136799
73.5	0.04473901	0.02752917	0.09788148	0.00136879
73.6	0.04473901	0.02752917	0.09788148	0.00137704
73.7	0.04473901	0.02752917	0.09788148	0.00134468
73.8	0.04473901	0.02752917	0.09788148	0.00138383
73.9	0.04473901	0.02752917	0.09788148	0.00143019
74	0.04473901	0.02752917	0.09788148	0.00134058
74.1	0.04473901	0.02752917	0.09788148	0.00143072
74.2	0.04473901	0.02752917	0.09788148	0.00138138
74.3	0.04473901	0.02752917	0.09788148	0.0014032
74.4	0.04473901	0.02752917	0.09788148	0.00132584
74.5	0.04473901	0.02752917	0.09788148	0.00133004
74.6	0.04473901	0.02752917	0.09788148	0.00142111
74.7	0.04473901	0.02752917	0.09788148	0.00137964
74.8	0.04473901	0.02752917	0.09788148	0.00140402
74.9	0.04473901	0.02752917	0.09788148	0.00141433
75	0.04473901	0.02752917	0.09788148	0.00137065
75.1	0.04473901	0.02752917	0.09788148	0.00137935
75.2	0.04473901	0.02752917	0.09788148	0.00141536
75.3	0.04473901	0.02752917	0.09788148	0.00142224
75.4	0.04473901	0.02752917	0.09788148	0.00141941
75.5	0.04473901	0.02752917	0.09788148	0.00136172
75.6	0.04473901	0.02752917	0.09788148	0.00140335
75.7	0.04473901	0.02752917	0.09788148	0.00141398
75.8	0.04473901	0.02752917	0.09788148	0.00138489
75.9	0.04473901	0.02752917	0.09788148	0.00140421
76	0.04473901	0.02752917	0.09788148	0.00137034
76.1	0.04473901	0.02752917	0.09788148	0.0013969
76.2	0.04473901	0.02752917	0.09788148	0.00133242
76.3	0.04473901	0.02752917	0.09788148	0.00132708
76.4	0.04473901	0.02752917	0.09788148	0.00142501
76.5	0.04473901	0.02752917	0.09788148	0.00142133
76.6	0.04473901	0.02752917	0.09788148	0.00138567
76.7	0.04473901	0.02752917	0.09788148	0.00141311
76.8	0.04473901	0.02752917	0.09788148	0.00133572
76.9	0.04473901	0.02752917	0.09788148	0.0014272
77	0.04473901	0.02752917	0.09788148	0.00139138
77.1	0.04473901	0.02752917	0.09788148	0.00133037
77.2	0.04473901	0.02752917	0.09788148	0.00135628
77.3	0.04473901	0.02752917	0.09788148	0.0013377
77.4	0.04473901	0.02752917	0.09788148	0.00134494
77.5	0.04473901	0.02752917	0.09788148	0.00142243
77.6	0.04473901	0.02752917	0.09788148	0.00134888
77.7	0.04473901	0.02752917	0.09788148	0.001407
77.8	0.04473901	0.02752917	0.09788148	0.00140332
77.9	0.04473901	0.02752917	0.09788148	0.00132363
78	0.04473901	0.02752917	0.09788148	0.00138775
78.1	0.04473901	0.02752917	0.09788148	0.00141407
78.2	0.04473901	0.02752917	0.09788148	0.0013469
78.3	0.04473901	0.02752917	0.09788148	0.00142399
78.4	0.04473901	0.02752917	0.09788148	0.00132326
78.5	0.04473901	0.02752917	0.09788148	0.00132313
78.6	0.04473901	0.02752917	0.09788148	0.00136675
78.7	0.04473901	0.02752917	0.09788148	0.00133326
78.8	0.04473901	0.02752917	0.09788148	0.00137894
78.9	0.04473901	0.02752917	0.09788148	0.00132939
79	0.04473901	0.02752917	0.09788148	0.00138803
79.1	0.04473901	0.02752917	0.09788148	0.00136798
79.2	0.04473901	0.02752917	0.09788148	0.00137274
79.3	0.04473901	0.02752917	0.09788148	0.00142648
79.4	0.04473901	0.02752917	0.09788148	0.00142708
79.5	0.04473901	0.02752917	0.09788148	0.00140351
79.6	0.04473901	0.02752917	0.09788148	0.00136154
79.7	0.04473901	0.02752917	0.09788148	0.00134635
79.8	0.04473901	0.02752917	0.09788148	0.00138426
79.9	0.04473901	0.02752917	0.09788148	0.0013773
80	0.04473901	0.02752917	0.09788148	0.00134855
80.1	0.04473901	0.02752917	0.09788148	0.00138959
80.2	0.04473901	0.02752917	0.09788148	0.00136743
80.3	0.04473901	0.02752917	0.09788148	0.00142473
80.4	0.04473901	0.02752917	0.09788148	0.00132488
80.5	0.04473901	0.02752917	0.09788148	0.00134375
80.6	0.04473901	0.02752917	0.09788148	0.00132615
80.7	0.04473901	0.02752917	0.09788148	0.00134059
80.8	0.04473901	0.02752917	0.09788148	0.00134169
80.9	0.04473901	0.02752917	0.09788148	0.00135858
81	0.04473901	0.02752917	0.09788148	0.0013226
81.1	0.04473901	0.02752917	0.09788148	0.00142182
81.2	0.04473901	0.02752917	0.09788148	0.00135284
81.3	0.04473901	0.02752917	0.09788148	0.00137584
81.4	0.04473901	0.02752917	0.09788148	0.0013614
81.5	0.04473901	0.02752917	0.09788148	0.00142459
81.6	0.04473901	0.02752917	0.09788148	0.00136932
81.7	0.04473901	0.02752917	0.09788148	0.00138062
81.8	0.04473901	0.02752917	0.09788148	0.0014052
81.9	0.04473901	0.02752917	0.09788148	0.00136712
82	0.04473901	0.02752917	0.09788148	0.00132924
82.1	0.04473901	0.02752917	0.09788148	0.00132828
82.2	0.04473901	0.02752917	0.09788148	0.00132784
82.3	0.04473901	0.02752917	0.09788148	0.00139562
82.4	0.04473901	0.02752917	0.09788148	0.00134834
82.5	0.04473901	0.02752917	0.09788148	0.00138477
82.6	0.04473901	0.02752917	0.09788148	0.00141035
82.7	0.04473901	0.02752917	0.09788148	0.00132174
82.8	0.04473901	0.02752917	0.09788148	0.0014148
82.9	0.04473901	0.02752917	0.09788148	0.00139597
83	0.04473901	0.02752917	0.09788148	0.00133585
83.1	0.04473901	0.02752917	0.09788148	0.00136632
83.2	0.04473901	0.02752917	0.09788148	0.00138732
83.3	0.04473901	0.02752917	0.09788148	0.00138519
83.4	0.04473901	0.02752917	0.09788148	0.00143133
83.5	0.04473901	0.02752917	0.09788148	0.00139567
83.6	0.04473901	0.02752917	0.09788148	0.00134617
83.7	0.04473901	0.02752917	0.09788148	0.00142595
83.8	0.04473901	0.02752917	0.09788148	0.0013765
83.9	0.04473901	0.02752917	0.09788148	0.0013255
84	0.04473901	0.02752917	0.09788148	0.00132961
84.1	0.04473901	0.02752917	0.09788148	0.00134565
84.2	0.04473901	0.02752917	0.09788148	0.00134482
84.3	0.04473901	0.02752917	0.09788148	0.00139505
84.4	0.04473901	0.02752917	0.09788148	0.00135328
84.5	0.04473901	0.02752917	0.09788148	0.00138847
84.6	0.04473901	0.02752917	0.09788148	0.00134031
84.7	0.04473901	0.02752917	0.09788148	0.00139269
84.8	0.04473901	0.02752917	0.09788148	0.00139499
84.9	0.04473901	0.02752917	0.09788148	0.00140896
85	0.04473901	0.02752917	0.09788148	0.00136152
85.1	0.04473901	0.02752917	0.09788148	0.00142343
85.2	0.04473901	0.02752917	0.09788148	0.00132451
85.3	0.04473901	0.02752917	0.09788148	0.00132285
85.4	0.04473901	0.02752917	0.09788148	0.00139782
85.5	0.04473901	0.02752917	0.09788148	0.00133567
85.6	0.04473901	0.02752917	0.09788148	0.0013428
85.7	0.04473901	0.02752917	0.09788148	0.00137533
85.8	0.04473901	0.02752917	0.09788148	0.00140194
85.9	0.04473901	0.02752917	0.09788148	0.00135027
86	0.04473901	0.02752917	0.09788148	0.00133756
86.1	0.04473901	0.02752917	0.09788148	0.00142491
86.2	0.04473901	0.02752917	0.09788148	0.0013402
86.3	0.04473901	0.02752917	0.09788148	0.00139321
86.4	0.04473901	0.02752917	0.09788148	0.00135798
86.5	0.04473901	0.02752917	0.09788148	0.00134191
86.6	0.04473901	0.02752917	0.09788148	0.00140687
86.7	0.04473901	0.02752917	0.09788148	0.00137802
86.8	0.04473901	0.02752917	0.09788148	0.00141424
86.9	0.04473901	0.02752917	0.09788148	0.00141122
87	0.04473901	0.02752917	0.09788148	0.001396
87.1	0.04473901	0.02752917	0.09788148	0.00139048
87.2	0.04473901	0.02752917	0.09788148	0.00132257
87.3	0.04473901	0.02752917	0.09788148	0.00138672
87.4	0.04473901	0.02752917	0.09788148	0.00140515
87.5	0.04473901	0.02752917	0.09788148	0.00142603
87.6	0.04473901	0.02752917	0.09788148	0.00132887
87.7	0.04473901	0.02752917	0.09788148	0.00139696
87.8	0.04473901	0.02752917	0.09788148	0.00133095
87.9	0.04473901	0.02752917	0.09788148	0.00142568
88	0.04473901	0.02752917	0.09788148	0.00138552
88.1	0.04473901	0.02752917	0.09788148	0.00135176
88.2	0.04473901	0.02752917	0.09788148	0.00142218
88.3	0.04473901	0.02752917	0.09788148	0.00132631
88.4	0.04473901	0.02752917	0.09788148	0.00138959
88.5	0.04473901	0.02752917	0.09788148	0.00137657
88.6	0.04473901	0.02752917	0.09788148	0.00132869
88.7	0.04473901	0.02752917	0.09788148	0.00135623
88.8	0.04473901	0.02752917	0.09788148	0.00135895
88.9	0.04473901	0.02752917	0.09788148	0.00141559
89	0.04473901	0.02752917	0.09788148	0.0013442
89.1	0.04473901	0.02752917	0.09788148	0.00138418
89.2	0.04473901	0.02752917	0.09788148	0.001332
89.3	0.04473901	0.02752917	0.09788148	0.00134196
89.4	0.04473901	0.02752917	0.09788148	0.0013895
89.5	0.04473901	0.02752917	0.09788148	0.00134132
89.6	0.04473901	0.02752917	0.09788148	0.00138247
89.7	0.04473901	0.02752917	0.09788148	0.00137214
89.8	0.04473901	0.02752917	0.09788148	0.00141879
89.9	0.04473901	0.02752917	0.09788148	0.00132926
90	0.04473901	0.02752917	0.09788148	0.00140191
90.1	0.04473901	0.02752917	0.09788148	0.0014185
90.2	0.04473901	0.02752917	0.09788148	0.00139804
90.3	0.04473901	0.02752917	0.09788148	0.0013238
90.4	0.04473901	0.02752917	0.09788148	0.00138834
90.5	0.04473901	0.02752917	0.09788148	0.00137284
90.6	0.04473901	0.02752917	0.09788148	0.00142626
90.7	0.04473901	0.02752917	0.09788148	0.00133044
90.8	0.04473901	0.02752917	0.09788148	0.00140994
90.9	0.04473901	0.02752917	0.09788148	0.00142513
91	0.04473901	0.02752917	0.09788148	0.00140814
91.1	0.04473901	0.02752917	0.09788148	0.00141392
91.2	0.04473901	0.02752917	0.09788148	0.00139001
91.3	0.04473901	0.02752917	0.09788148	0.00134912
91.4	0.04473901	0.02752917	0.09788148	0.00138255
91.5	0.04473901	0.02752917	0.09788148	0.00136094
91.6	0.04473901	0.02752917	0.09788148	0.00140708
91.7	0.04473901	0.02752917	0.09788148	0.00135812
91.8	0.04473901	0.02752917	0.09788148	0.00141677
91.9	0.04473901	0.02752917	0.09788148	0.00141318
92	0.04473901	0.02752917	0.09788148	0.00133138
92.1	0.04473901	0.02752917	0.09788148	0.00137606
92.2	0.04473901	0.02752917	0.09788148	0.00134104
92.3	0.04473901	0.02752917	0.09788148	0.00134992
92.4	0.04473901	0.02752917	0.09788148	0.0013511
92.5	0.04473901	0.02752917	0.09788148	0.00135691
92.6	0.04473901	0.02752917	0.09788148	0.00141917
92.7	0.04473901	0.02752917	0.09788148	0.00138156
92.8	0.04473901	0.02752917	0.09788148	0.00133535
92.9	0.04473901	0.02752917	0.09788148	0.00133565
93	0.04473901	0.02752917	0.09788148	0.00134224
93.1	0.04473901	0.02752917	0.09788148	0.00136114
93.2	0.04473901	0.02752917	0.09788148	0.00132446
93.3	0.04473901	0.02752917	0.09788148	0.00135823
93.4	0.04473901	0.02752917	0.09788148	0.00137641
93.5	0.04473901	0.02752917	0.09788148	0.00139153
93.6	0.04473901	0.02752917	0.09788148	0.00142255
93.7	0.04473901	0.02752917	0.09788148	0.00134399
93.8	0.04473901	0.02752917	0.09788148	0.00135347
93.9	0.04473901	0.02752917	0.09788148	0.00140498
94	0.04473901	0.02752917	0.09788148	0.00132257
94.1	0.04473901	0.02752917	0.09788148	0.0013931
94.2	0.04473901	0.02752917	0.09788148	0.00136745
94.3	0.04473901	0.02752917	0.09788148	0.00140646
94.4	0.04473901	0.02752917	0.09788148	0.00133841
94.5	0.04473901	0.02752917	0.09788148	0.00137283
94.6	0.04473901	0.02752917	0.09788148	0.0013257
94.7	0.04473901	0.02752917	0.09788148	0.00133894
94.8	0.04473901	0.02752917	0.09788148	0.00135956
94.9	0.04473901	0.02752917	0.09788148	0.0013695
95	0.04473901	0.02752917	0.09788148	0.0013977
95.1	0.04473901	0.02752917	0.09788148	0.00136308
95.2	0.04473901	0.02752917	0.09788148	0.00135366
95.3	0.04473901	0.02752917	0.09788148	0.00141912
95.4	0.04473901	0.02752917	0.09788148	0.00135296
95.5	0.04473901	0.02752917	0.09788148	0.00143097
95.6	0.04473901	0.02752917	0.09788148	0.00137623
95.7	0.04473901	0.02752917	0.09788148	0.00139046
95.8	0.04473901	0.02752917	0.09788148	0.00136263
95.9	0.04473901	0.02752917	0.09788148	0.00142629
96	0.04473901	0.02752917	0.09788148	0.00138457
96.1	0.04473901	0.02752917	0.09788148	0.00134722
96.2	0.04473901	0.02752917	0.09788148	0.00133573
96.3	0.04473901	0.02752917	0.09788148	0.00137097
96.4	0.04473901	0.02752917	0.09788148	0.00132716
96.5	0.04473901	0.02752917	0.09788148	0.00141595
96.6	0.04473901	0.02752917	0.09788148	0.00142192
96.7	0.04473901	0.02752917	0.09788148	0.0013934
96.8	0.04473901	0.02752917	0.09788148	0.00134608
96.9	0.04473901	0.02752917	0.09788148	0.00140991
97	0.04473901	0.02752917	0.09788148	0.00133062
97.1	0.04473901	0.02752917	0.09788148	0.00133748
97.2	0.04473901	0.02752917	0.09788148	0.00141603
97.3	0.04473901	0.02752917	0.09788148	0.00136905
97.4	0.04473901	0.02752917	0.09788148	0.00137339
97.5	0.04473901	0.02752917	0.09788148	0.00137832
97.6	0.04473901	0.02752917	0.09788148	0.00142727
97.7	0.04473901	0.02752917	0.09788148	0.00136433
97.8	0.04473901	0.02752917	0.09788148	0.00134438
97.9	0.04473901	0.02752917	0.09788148	0.00142999
98	0.04473901	0.02752917	0.09788148	0.00137697
98.1	0.04473901	0.02752917	0.09788148	0.0013631
98.2	0.04473901	0.02752917	0.09788148	0.00140315
98.3	0.04473901	0.02752917	0.09788148	0.00133705
98.4	0.04473901	0.02752917	0.09788148	0.0013572
98.5	0.04473901	0.02752917	0.09788148	0.00137568
98.6	0.04473901	0.02752917	0.09788148	0.0013772
98.7	0.04473901	0.02752917	0.09788148	0.00137283
98.8	0.04473901	0.02752917	0.09788148	0.00136367
98.9	0.04473901	0.02752917	0.09788148	0.00135615
99	0.04473901	0.02752917	0.09788148	0.00137475
99.1	0.04473901	0.02752917	0.09788148	0.00135887
99.2	0.04473901	0.02752917	0.09788148	0.00139814
99.3	0.04473901	0.02752917	0.09788148	0.00132388
99.4	0.04473901	0.02752917	0.09788148	0.00136873
99.5	0.04473901	0.02752917	0.09788148	0.00139686
99.6	0.04473901	0.02752917	0.09788148	0.00134582
99.7	0.04473901	0.02752917	0.09788148	0.00136455
99.8	0.04473901	0.02752917	0.09788148	0.00138918
99.9	0.04473901	0.02752917	0.09788148	0.00138939
