TIME	X:1	R:1	Y:1	noise:1
32.3	0.25331358	0.12993297	0.20789514	0.00669751
32.4	0.25331364	0.12993285	0.2078949	0.0062699
32.5	0.25331375	0.12993273	0.20789467	0.00656597
32.6	0.2533139	0.12993263	0.20789444	0.0062618
32.7	0.2533141	0.12993254	0.20789422	0.00635065
32.8	0.25331433	0.12993246	0.20789401	0.00663966
32.9	0.25331461	0.1299324	0.20789381	0.00648883
33	0.25331491	0.12993234	0.20789362	0.00665689
33.1	0.25331526	0.1299323	0.20789343	0.00666324
33.2	0.25331563	0.12993227	0.20789327	0.00662322
33.3	0.25331603	0.12993226	0.20789311	0.00641637
33.4	0.25331646	0.12993226	0.20789297	0.0066151
33.5	0.25331692	0.12993227	0.20789284	0.0064893
33.6	0.25331739	0.12993229	0.20789272	0.00628323
33.7	0.25331788	0.12993232	0.20789263	0.00627183
33.8	0.25331839	0.12993237	0.20789254	0.00645684
33.9	0.2533189	0.12993242	0.20789247	0.00632822
34	0.25331943	0.12993249	0.20789242	0.00663397
34.1	0.25331996	0.12993257	0.20789239	0.00624053
34.2	0.25332049	0.12993265	0.20789237	0.00657888
34.3	0.25332103	0.12993275	0.20789236	0.00641951
34.4	0.25332155	0.12993285	0.20789237	0.00648293
34.5	0.25332208	0.12993296	0.2078924	0.00629348
34.6	0.25332259	0.12993308	0.20789244	0.00660662
34.7	0.25332309	0.12993321	0.2078925	0.00637703
34.8	0.25332357	0.12993334	0.20789257	0.00673366
34.9	0.25332404	0.12993347	0.20789265	0.00668737
35	0.25332448	0.12993361	0.20789275	0.00655434
35.1	0.25332491	0.12993375	0.20789286	0.00666683
35.2	0.25332531	0.12993389	0.20789297	0.00642468
35.3	0.25332568	0.12993403	0.2078931	0.00637656
35.4	0.25332603	0.12993417	0.20789324	0.00656107
35.5	0.25332634	0.12993432	0.20789339	0.00633759
35.6	0.25332663	0.12993446	0.20789355	0.0064006
35.7	0.25332688	0.1299346	0.20789371	0.00632433
35.8	0.2533271	0.12993473	0.20789388	0.00632366
35.9	0.25332729	0.12993487	0.20789405	0.00660601
36	0.25332744	0.129935	0.20789422	0.00630483
36.1	0.25332756	0.12993512	0.2078944	0.00653355
36.2	0.25332764	0.12993524	0.20789458	0.00649501
36.3	0.25332768	0.12993535	0.20789476	0.00662745
36.4	0.2533277	0.12993545	0.20789494	0.00673338
36.5	0.25332767	0.12993555	0.20789512	0.00654937
36.6	0.25332762	0.12993564	0.20789529	0.00647669
36.7	0.25332753	0.12993572	0.20789546	0.00637441
36.8	0.25332741	0.1299358	0.20789563	0.00625927
36.9	0.25332726	0.12993586	0.20789579	0.00657954
37	0.25332707	0.12993592	0.20789595	0.00665129
37.1	0.25332687	0.12993596	0.2078961	0.00628413
37.2	0.25332663	0.129936	0.20789624	0.00649753
37.3	0.25332637	0.12993603	0.20789637	0.00652838
37.4	0.25332609	0.12993605	0.20789649	0.00637169
37.5	0.25332578	0.12993606	0.20789661	0.00655995
37.6	0.25332546	0.12993606	0.20789671	0.00632753
37.7	0.25332512	0.12993605	0.2078968	0.00634789
37.8	0.25332476	0.12993603	0.20789688	0.00633713
37.9	0.2533244	0.129936	0.20789695	0.00654724
38	0.25332402	0.12993597	0.20789701	0.00642532
38.1	0.25332363	0.12993592	0.20789706	0.006373
38.2	0.25332324	0.12993587	0.2078971	0.00660531
38.3	0.25332285	0.12993581	0.20789712	0.00649067
38.4	0.25332245	0.12993575	0.20789713	0.0064094
38.5	0.25332206	0.12993567	0.20789713	0.00635134
38.6	0.25332166	0.12993559	0.20789712	0.00655339
38.7	0.25332128	0.12993551	0.2078971	0.00663299
38.8	0.2533209	0.12993542	0.20789706	0.00674744
38.9	0.25332053	0.12993533	0.20789702	0.0062424
39	0.25332018	0.12993523	0.20789697	0.0063998
39.1	0.25331983	0.12993513	0.2078969	0.00624428
39.2	0.25331951	0.12993503	0.20789683	0.00628468
39.3	0.2533192	0.12993493	0.20789675	0.00651188
39.4	0.2533189	0.12993482	0.20789666	0.00638151
39.5	0.25331863	0.12993471	0.20789656	0.00646468
39.6	0.25331838	0.12993461	0.20789645	0.00635382
39.7	0.25331815	0.1299345	0.20789634	0.00669781
39.8	0.25331794	0.1299344	0.20789622	0.0066237
39.9	0.25331776	0.12993429	0.2078961	0.00644852
40	0.25331761	0.12993419	0.20789598	0.00659198
40.1	0.25331747	0.12993409	0.20789585	0.00639611
40.2	0.25331737	0.129934	0.20789572	0.00631185
40.3	0.25331729	0.12993391	0.20789559	0.00626543
40.4	0.25331723	0.12993382	0.20789545	0.0066543
40.5	0.2533172	0.12993374	0.20789532	0.00639246
40.6	0.2533172	0.12993366	0.20789519	0.00628947
40.7	0.25331723	0.12993359	0.20789506	0.00658826
40.8	0.25331727	0.12993353	0.20789493	0.00646787
40.9	0.25331734	0.12993347	0.2078948	0.00660673
41	0.25331744	0.12993342	0.20789468	0.00659179
41.1	0.25331756	0.12993337	0.20789456	0.00649709
41.2	0.2533177	0.12993333	0.20789444	0.00624511
41.3	0.25331786	0.1299333	0.20789433	0.00642029
41.4	0.25331804	0.12993327	0.20789423	0.00641177
41.5	0.25331824	0.12993325	0.20789413	0.00668502
41.6	0.25331845	0.12993324	0.20789405	0.00639849
41.7	0.25331868	0.12993324	0.20789396	0.00667223
41.8	0.25331892	0.12993324	0.20789389	0.00673067
41.9	0.25331918	0.12993325	0.20789382	0.00653333
42	0.25331945	0.12993326	0.20789376	0.00654473
42.1	0.25331972	0.12993328	0.20789371	0.00664614
42.2	0.25332	0.12993331	0.20789367	0.00630747
42.3	0.25332029	0.12993334	0.20789364	0.006726
42.4	0.25332058	0.12993338	0.20789361	0.00659378
42.5	0.25332087	0.12993343	0.2078936	0.00674793
42.6	0.25332117	0.12993348	0.20789359	0.00652978
42.7	0.25332146	0.12993353	0.20789359	0.00637395
42.8	0.25332175	0.12993359	0.2078936	0.00657039
42.9	0.25332204	0.12993366	0.20789362	0.00649139
43	0.25332231	0.12993372	0.20789365	0.00624062
43.1	0.25332259	0.12993379	0.20789368	0.00646865
43.2	0.25332285	0.12993387	0.20789373	0.00646199
43.3	0.2533231	0.12993394	0.20789378	0.00653807
43.4	0.25332334	0.12993402	0.20789383	0.00636247
43.5	0.25332357	0.12993409	0.20789389	0.00646282
43.6	0.25332378	0.12993417	0.20789396	0.00643614
43.7	0.25332398	0.12993425	0.20789404	0.00657062
43.8	0.25332416	0.12993433	0.20789412	0.0062638
43.9	0.25332433	0.12993441	0.2078942	0.00630108
44	0.25332448	0.12993449	0.20789429	0.00666051
44.1	0.25332461	0.12993456	0.20789438	0.00673048
44.2	0.25332472	0.12993464	0.20789447	0.00665148
44.3	0.25332481	0.12993471	0.20789457	0.00643659
44.4	0.25332489	0.12993478	0.20789467	0.00636541
44.5	0.25332494	0.12993485	0.20789476	0.00669662
44.6	0.25332498	0.12993491	0.20789486	0.00672897
44.7	0.25332499	0.12993497	0.20789496	0.00642017
44.8	0.25332499	0.12993502	0.20789506	0.00639848
44.9	0.25332497	0.12993508	0.20789516	0.00666674
45	0.25332493	0.12993512	0.20789525	0.00661328
45.1	0.25332487	0.12993517	0.20789535	0.00643996
45.2	0.25332479	0.12993521	0.20789544	0.00643942
45.3	0.2533247	0.12993524	0.20789552	0.00662173
45.4	0.2533246	0.12993527	0.20789561	0.00645577
45.5	0.25332447	0.12993529	0.20789569	0.00656135
45.6	0.25332434	0.12993531	0.20789576	0.00671939
45.7	0.25332419	0.12993532	0.20789583	0.00633393
45.8	0.25332402	0.12993533	0.2078959	0.00672595
45.9	0.25332385	0.12993533	0.20789596	0.00665251
46	0.25332367	0.12993533	0.20789601	0.00633777
46.1	0.25332348	0.12993532	0.20789606	0.00670493
46.2	0.25332328	0.12993531	0.2078961	0.0067263
46.3	0.25332307	0.12993529	0.20789614	0.00634764
46.4	0.25332286	0.12993527	0.20789617	0.00647735
46.5	0.25332265	0.12993524	0.20789619	0.00660633
46.6	0.25332243	0.12993521	0.20789621	0.00665884
46.7	0.25332221	0.12993518	0.20789622	0.00652093
46.8	0.25332199	0.12993514	0.20789622	0.00652758
46.9	0.25332178	0.1299351	0.20789622	0.00659511
47	0.25332156	0.12993505	0.20789621	0.0064298
47.1	0.25332135	0.12993501	0.20789619	0.00646556
47.2	0.25332115	0.12993496	0.20789617	0.00640351
47.3	0.25332095	0.1299349	0.20789614	0.00651393
47.4	0.25332075	0.12993485	0.20789611	0.00647512
47.5	0.25332057	0.12993479	0.20789607	0.00662971
47.6	0.25332039	0.12993474	0.20789603	0.00634419
47.7	0.25332023	0.12993468	0.20789598	0.00658398
47.8	0.25332007	0.12993462	0.20789593	0.00642333
47.9	0.25331993	0.12993456	0.20789588	0.00660766
48	0.25331979	0.1299345	0.20789582	0.00655563
48.1	0.25331967	0.12993444	0.20789575	0.00669655
48.2	0.25331957	0.12993439	0.20789569	0.00649755
48.3	0.25331947	0.12993433	0.20789562	0.00663426
48.4	0.25331939	0.12993428	0.20789555	0.00659392
48.5	0.25331933	0.12993422	0.20789548	0.00668404
48.6	0.25331928	0.12993417	0.20789541	0.00675106
48.7	0.25331924	0.12993412	0.20789533	0.00633356
48.8	0.25331922	0.12993408	0.20789526	0.00674399
48.9	0.25331921	0.12993403	0.20789518	0.00629331
49	0.25331921	0.12993399	0.20789511	0.00656921
49.1	0.25331923	0.12993395	0.20789504	0.00631126
49.2	0.25331927	0.12993392	0.20789497	0.00665458
49.3	0.25331931	0.12993389	0.2078949	0.00663304
49.4	0.25331937	0.12993386	0.20789483	0.00670481
49.5	0.25331944	0.12993384	0.20789477	0.00649399
49.6	0.25331952	0.12993382	0.20789471	0.00645093
49.7	0.25331962	0.1299338	0.20789465	0.00631012
49.8	0.25331972	0.12993379	0.20789459	0.00643133
49.9	0.25331984	0.12993378	0.20789454	0.00629146
50	0.25331996	0.12993378	0.2078945	0.00649765
50.1	0.25332009	0.12993377	0.20789445	0.00635126
